class,image_path,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/104_02.bmp,185.89477272727274,0.022803921568627452,0.04087709505780274,-6312.367693131284,6.315477955186046,22.40931176246507,184.0,160.26237603305785,0.02403710905849944,0.08452650416121404,-17580.041176674415,6.403534709040569,27.141444281029926,158.0,158.60285123966943,0.019697131745260096,0.07796221425349005,21.760850074668685,6.637000476310833,30.54683168112087,152.0,162.69010330578513
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/058_03.bmp,207.22706611570248,0.025463944255388105,0.0931941028967522,-11420.556199151233,6.4998790592600155,28.740406427889233,208.0,160.17960743801652,0.027130124777183604,0.11235885987588047,10798.79009110558,7.034711842724526,34.091121112232,158.0,178.60530991735538,0.022921244530870206,0.12157100478902653,-122839.36628503492,6.761503466843365,50.25717193902687,206.0,171.0524173553719
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/041_04.bmp,173.08177685950415,0.025325879111975372,0.07107877666374934,-8154.847147987727,6.882715588048535,31.235870302218014,176.0,133.6936776859504,0.026123966942148764,0.0484020076265788,-3475.1718552629395,6.6030549520154285,25.90195215263902,135.0,234.98993801652892,0.02232912007778319,0.034377270120394925,-8496.787155437549,5.106995113996554,13.344347628584984,238.0,168.4749173553719
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/045_07.bmp,184.6164049586777,0.02954237562793713,0.0453285190065438,-9465.64364559878,6.576614075528424,26.754810401826088,182.0,140.26388429752066,0.027771511910549346,0.04337813790849662,-5851.2230054932,6.6522874517472035,28.35885874307627,137.0,221.41456611570248,0.025,0.06464520871646899,-100507.67586753193,5.972898448146276,33.714198866110486,234.0,169.58698347107438
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/123_03.bmp,175.64737603305784,0.016678982336736356,0.025070350150905932,-3197.2917595564286,6.259389726412507,20.18083984461018,176.0,152.89545454545456,0.018352941176470593,0.08986340253936234,-17154.37894102181,6.4695299538384266,27.406249287343204,156.0,152.7536570247934,0.014181818181818186,0.04938583890679342,-3042.67908826216,6.608052556100352,26.861674229490863,152.0,155.45181818181817
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/004_04.bmp,149.90066115702479,0.022270296548371416,0.03382907891081584,1391.1003484781554,6.224722671955328,24.904294652225246,144.0,130.30022727272728,0.020676551612380495,0.0402729271755171,4655.081784507884,6.376656995187781,29.60809666929131,122.0,125.25438016528926,0.01886874088478367,0.048910265182523435,5104.555903566051,6.342217872497773,28.55068353649224,117.0,131.02630165289256
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/102_06.bmp,180.06648760330577,0.024175822395073734,0.08756050928129629,-6346.798214686504,6.368411233819348,22.716516565115175,178.0,155.16613636363635,0.026486955112623573,0.1908468683898757,-22162.78176909063,6.55949094181508,29.428951807595894,154.0,155.29460743801653,0.020762275157997088,0.11988060497030198,-975.6972982172856,6.702672681727539,29.216174265103056,151.0,158.04502066115703
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/075_01.bmp,233.20964876033057,0.019617728082968723,0.04832125624231039,-24014.093255265852,5.246188984998965,23.827615972532417,238.0,206.51935950413224,0.024866958353589368,0.08800157196986763,-25358.744433395936,6.362745979139635,34.63990433469812,205.0,187.02545454545455,0.02311554043104845,0.0929798125949805,-12426.150723588302,6.699778828330334,33.90166828338532,180.0,203.7375
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/007_12.bmp,149.84206611570247,0.02232101766326366,0.045030176062002755,-810.7154182237134,6.201733292666607,24.042012450568997,145.0,124.95169421487603,0.02075660346783342,0.05741461274928314,2220.3854425097406,6.406193180743252,29.08974041014522,116.0,117.87873966942149,0.018521633446767143,0.05812813257874533,1370.8426794232576,6.773884393012579,33.440964178510555,113.0,125.67504132231404
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/009_03.bmp,102.44092975206611,0.021993842164965163,0.026612109343346298,1580.2283563006515,5.890308327174632,16.453765123486686,102.0,80.34247933884298,0.020591962404796632,0.02788970970283713,2135.769650669644,5.720773127372748,15.602595052274976,80.0,149.33907024793388,0.01967557932263815,0.026666569459724745,-3475.12855736548,5.301103383913729,11.748255117638312,150.0,103.49126033057851
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/027_05.bmp,245.4502479338843,0.015258791119753687,0.05165488675875601,-18407.98281799533,3.651009453348239,18.599343606244734,255.0,206.52504132231405,0.0306473829201102,0.08511194579074052,-21355.391184621705,6.5894049646246735,28.34872701454864,209.0,206.00440082644627,0.024942959001782537,0.05072024853662223,-21514.008177815576,5.623426545492083,18.56118765715968,210.0,210.8092355371901
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/012_03.bmp,253.3187603305785,0.0014913304164641055,0.024615563656656753,-8274.61181183592,0.6716637895670279,10.35773373137177,255.0,193.70378099173553,0.02654140333819479,0.09120085527440126,-25347.6096485033,6.452674004738132,31.1570349789467,189.0,128.36851239669423,0.019548695511262364,0.0545001823557056,-9301.37274037053,6.3901681956176954,30.634018393136138,139.0,180.9639256198347
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/083_06.bmp,225.25219008264463,0.027145195268189926,0.10216432391233388,-25020.718286341784,5.96157344979714,28.635611017473224,233.0,192.27539256198347,0.0301404958677686,0.1351102691580432,-8129.349409772864,6.815026763536008,36.52668001819602,193.0,172.58880165289256,0.02731016042780749,0.12949687102922827,-54180.93719150027,7.178575287951801,47.16907918988684,191.0,190.15059917355373
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/029_02.bmp,207.91464876033058,0.018360395397828556,0.07855884263011635,-2386.153773074027,5.795871398030084,36.876381726187205,200.0,185.85111570247935,0.025284232701345007,0.09448787420934562,17807.123608540238,6.869665375420492,40.90552134420436,172.0,188.52607438016528,0.021243720628747367,0.09709925148043881,-46241.48929344032,6.695037905857691,35.67290076587996,200.0,189.16820247933885
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/020_10.bmp,180.7829958677686,0.03170150704910063,0.06047032976760621,-1668.3765882165478,6.694806300939837,27.372622280828494,180.0,132.68452479338842,0.03125765678172096,0.08639522631924298,-1029.6088889445512,6.755282870451293,30.46511078913079,132.0,118.02551652892562,0.02456814130610922,0.022056170999543153,-2610.1769342932967,5.044144601064914,10.042014514942798,119.0,133.7854132231405
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/064_01.bmp,207.98061983471075,0.012758223950737321,0.10615034686493809,-25606.968478054416,5.431364292471472,43.43829332384656,207.0,182.35427685950413,0.01840171771187814,0.1686880661496541,19602.05725105807,6.403696477687413,56.12140290423857,165.0,226.29989669421488,0.0171438988818668,0.031539436375734406,-16386.57509090056,5.429425166274829,16.42609796038621,229.0,198.42665289256198
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/119_01.bmp,179.17163223140497,0.022439474963539142,0.06815850079473694,-5200.169881295694,6.160499585826324,20.58010716619776,178.0,153.1661570247934,0.024002106627775077,0.17892705909475667,-25470.157583597258,6.3392284327955855,27.552127816468413,154.0,152.5370041322314,0.019123318748987206,0.1020234709146274,3833.657049260175,6.382540370793481,26.268163226408486,147.0,155.942479338843
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/024_03.bmp,179.3614876033058,0.01763636363636364,0.09469842663818853,10073.80654532477,7.013346978306721,43.19399288011624,173.0,135.83956611570247,0.019090909090909092,0.10020203607761458,54118.999686591116,7.316709935992185,44.30152396285684,128.0,135.4354338842975,0.016281639928698757,0.17621620542475167,51245.344109774465,7.252157536269444,54.17161287181745,118.0,140.68314049586778
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/118_02.bmp,185.8889049586777,0.02370523415977962,0.0756729978446799,-10003.799422354763,6.226265411040296,20.597705903092848,188.0,156.2936776859504,0.02453070815102901,0.1570253429013464,-24092.131858460456,6.557319894018757,27.386805226681936,160.0,153.19227272727272,0.020368497812348084,0.11887653529497968,-7625.004322996419,6.803852563542417,29.890889290941242,153.0,158.7448347107438
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/026_02.bmp,237.57590909090908,0.019453411116512723,0.06665264836090674,-24088.099619221804,5.010889874018566,21.556875142494352,243.0,192.60964876033057,0.029690487765354084,0.10391677826556606,-20802.772191835415,6.844664643284236,35.78443671533277,189.0,192.66665289256198,0.022697131745260096,0.05700515969931915,-27839.743756261083,5.450644025040699,21.995503756247246,199.0,197.75272727272727
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/083_01.bmp,230.4362396694215,0.019970345162858536,0.08500179231372246,-13392.058278852963,5.14965595103565,24.560998123755486,234.0,210.43698347107437,0.024653216658564254,0.12171742590511102,-8775.044665076852,6.051666946409802,34.092254458176406,205.0,171.03181818181818,0.025159779614325074,0.1776978311383555,7889.17799098422,6.989048223227555,49.11078490733859,161.0,200.9411776859504
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/013_02.bmp,206.06477272727273,0.011913142116350674,0.17768045323873158,-72558.68814265293,5.396327439230329,50.73932081132569,210.0,143.55995867768596,0.020509803921568634,0.2098865323595744,88446.6496207006,7.473356700692553,59.434971061844216,123.0,162.26479338842975,0.016243234483876202,0.06967783113919397,-6420.978780967898,6.40312515362284,21.456379162745364,164.0,156.28035123966941
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/006_04.bmp,159.03537190082645,0.024991735537190085,0.014702216100045244,726.1866368904614,6.141955332117176,18.13579484372703,159.0,142.49987603305786,0.022966942148760338,0.019404500804790288,1808.7502782972335,6.244766324519004,20.26349973405965,142.0,125.68144628099174,0.020459893048128345,0.029663607671515203,5893.526821377131,6.516376093505392,25.518654875768863,122.0,139.3582438016529
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/069_10.bmp,215.70334710743802,0.026426349052017507,0.08405095037040274,-9670.647438714712,6.072118507645956,27.388185400655395,212.0,172.7805785123967,0.029594879274023662,0.09999074436984196,24774.78566895978,6.870165573373244,36.838819060170316,163.0,199.2731611570248,0.02532798573975045,0.039386643117509376,-155653.3838600646,5.968224280189738,41.539852799276964,216.0,185.597479338843
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/034_04.bmp,207.63828512396694,0.020084913304164644,0.062104000539873125,-8067.624481481055,5.986711143488041,36.39410270820306,202.0,170.05371900826447,0.026738129962728893,0.07789268574860117,32537.84050674517,7.126298100052961,45.89567318111251,157.0,168.65638429752067,0.02207130124777184,0.0675824453153663,-6817.184982244239,6.905161145587131,37.09698265983213,165.0,173.9218388429752
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/055_04.bmp,216.19371900826445,0.0225360557446119,0.05189494443240955,-14211.798482694863,6.346106811872845,28.169768571566024,220.0,174.81421487603305,0.02399902771025766,0.06369372205908146,-16992.508845978617,6.973953983202056,33.25696702630201,178.0,143.10995867768594,0.020667638956409013,0.058435622302512785,-4080.2117142759157,7.128478083439459,37.93323266601675,142.0,170.05229338842975
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/044_03.bmp,186.6896694214876,0.03009123318748988,0.0788933368401695,-7053.567010332811,6.683349818566298,29.380492922235455,184.0,149.00446280991736,0.02908053800032409,0.05952183452466461,-5260.599558779955,6.6338768649253,28.17046436834075,147.0,228.92276859504133,0.02576843299303193,0.045063225256376765,-13238.742070709768,5.2174998631457585,15.205880026364927,232.0,177.19727272727272
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/020_05.bmp,179.09264462809918,0.02796094636201589,0.0524460042413737,9127.838739837267,6.489771066801134,25.949639156350234,174.0,128.89512396694215,0.02809787716739589,0.07566445642252642,17325.01445695958,6.629421804144188,29.711598470333403,123.0,118.68795454545455,0.021535245503159946,0.0285986225594953,-4348.803925880846,5.846779862085747,16.585199626249967,122.0,131.5654958677686
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/045_09.bmp,211.1595661157025,0.023269324258629077,0.03714566928747897,-16770.91798602538,6.309667131881564,31.099858716856552,216.0,170.16202479338844,0.022691946199967596,0.04369452403699985,-26856.331526862206,6.582993022691674,37.42396186295682,175.0,142.39502066115702,0.018575595527467192,0.050115478881984137,-25841.759903813323,6.706455062558663,43.49344602474046,155.0,166.53528925619835
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/125_03.bmp,176.7660123966942,0.02294944093339816,0.03597571147870477,-2301.14041374718,5.973023393892948,17.87022379719487,174.0,157.97780991735536,0.025268676065467514,0.08796995717762743,-13305.337004275412,6.100409579749873,22.506254487837523,157.0,166.989173553719,0.01916415491816562,0.05443063655643263,-7558.936487593648,6.068528203366633,19.92000444284431,168.0,162.8145041322314
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/062_05.bmp,229.74235537190083,0.020508183438664722,0.045358148143241316,-9835.249361383745,5.2155899560136945,21.525163619178098,229.0,201.22830578512398,0.027160751904067415,0.09476528587632568,3083.7721195675545,6.3455013683658885,32.889924485575,192.0,218.64365702479338,0.02334905201750122,0.0450686006241878,-33015.23926643993,5.128619791819911,24.207445047279954,227.0,209.68710743801654
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/010_03.bmp,224.69423553719008,0.01878220709771512,0.06594192516338906,-51538.08242512731,5.426234993347534,35.52388673490613,240.0,139.7767561983471,0.024344838761951065,0.06453470377680945,-13282.969983121377,7.107035162306196,37.62739431186926,145.0,90.60037190082645,0.02033479176794685,0.03941408573004798,-541.0463792420924,6.222555924856965,19.15037728805657,90.0,134.754979338843
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/023_06.bmp,230.3359917355372,0.02029606222654351,0.07286045261642916,-20382.888286345864,5.64627147279589,23.21387004457061,234.0,192.52311983471074,0.025646896775239028,0.1112345708578642,-11488.505483216846,6.668346248525247,32.22365864108302,190.0,160.05723140495869,0.021027872305947177,0.15790254380337246,-3405.1289033529174,7.079694251329373,46.028636314037406,151.0,187.12702479338844
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/055_06.bmp,182.9764256198347,0.01963863231242911,0.07155894952711322,11702.621667336969,6.921163587580874,36.154919793028654,180.0,140.14388429752066,0.0206729865499919,0.06651800926154992,18491.238355258687,7.1060383506507065,36.785805065727736,138.0,152.44814049586776,0.017238697131745265,0.05820074242129625,-65001.67257524248,6.848577707205039,42.3270657193481,173.0,148.70493801652893
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/030_04.bmp,206.30913223140496,0.02487019931939718,0.10566442825521082,-9946.861946945473,6.319540760715199,29.933679021176893,206.0,146.90677685950413,0.02789142764543834,0.1371605023165602,68970.77704886779,7.000581047746375,41.37658772694306,139.0,196.0340702479339,0.023712364284556798,0.08755642352487196,-65708.94647995417,6.851097271989354,44.62445934995803,219.0,168.3684297520661
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/123_05.bmp,182.88973140495867,0.02496143250688706,0.0513854976594667,-8445.422218624599,6.003819789521789,19.06680648226097,183.0,157.5115702479339,0.02608799222168207,0.12246592793840734,-27913.070645560056,6.323579607882664,26.902393792173914,158.0,153.39898760330578,0.020721763085399452,0.07291364385279978,-4449.243742635176,6.63773334800024,28.409035690998174,150.0,159.17518595041324
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/095_06.bmp,190.2005991735537,0.017478366553232875,0.010489357408626747,-4663.86879524656,5.7292957883712265,15.78664134943011,189.0,165.49621900826446,0.01808329282126074,0.024357212192753865,-12471.188086184877,5.943011955053646,20.91601629780913,164.0,167.43836776859504,0.014686112461513535,0.01794923047622072,-1559.1633165762332,6.105572401604228,21.115166375258067,163.0,168.89657024793388
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/021_05.bmp,238.52576446280992,0.016663749797439637,0.044328087629428546,-13929.805485736142,4.503036993351389,19.524249528817503,243.0,210.81855371900826,0.02601571868416789,0.046867995134734566,-5751.877105541464,6.352489388113041,31.958111962728978,203.0,227.7857644628099,0.02277977637335925,0.021101819205734958,-4630.820567042045,4.4616966632052835,9.481259889119068,229.0,219.0505785123967
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/020_03.bmp,193.00973140495867,0.019620644952195756,0.05776614446258564,-10629.317780775435,6.7394506805815295,31.68762905380937,191.0,145.7024173553719,0.019452114730189603,0.08041559688361548,-7846.9028778349075,6.886688139449306,37.20959257073853,141.0,77.31669421487604,0.014830335439961113,0.05503992494795818,7695.738416198209,6.471518772230766,30.676967196000845,70.0,130.64995867768596
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/007_13.bmp,156.06778925619835,0.02377086371738778,0.03260031766283233,-8243.973955100242,6.378431825396971,22.68185306221148,158.0,136.80518595041323,0.021746556473829205,0.039304588864354256,-9506.574409898914,6.491946407048463,25.035124126875566,138.0,110.75539256198347,0.019392967104197054,0.04202973137569123,-13867.86672440313,7.023579315790999,36.65851774689771,117.0,131.21280991735537
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/052_02.bmp,216.10297520661157,0.02103192351320694,0.06294093702026118,-3461.148956476259,6.1124122285760265,20.873739270867247,216.0,173.30456611570247,0.021854480635229302,0.08188037003434608,-7282.170136275331,6.252097862650623,22.882945664644737,172.0,129.51485537190084,0.017413871333657432,0.07791377708814666,10607.129502823938,6.542079841839101,28.31439538343519,124.0,165.09345041322314
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/015_04.bmp,247.02165289256197,0.012130286825473992,0.0344466903064114,-13411.571970468663,3.3380204922315966,14.584849568554612,255.0,215.78066115702478,0.023240317614649165,0.07507781415553988,-10708.074082235029,5.870064789112181,29.171193725394996,213.0,221.43068181818182,0.02264705882352942,0.0469338679459594,-17635.540266637527,5.9369643880400425,23.729527686952974,233.0,221.0387396694215
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/018_06.bmp,176.52497933884297,0.025937611408199647,0.06260482573796189,-18168.028851321767,6.503027424597969,27.275968671006385,178.0,136.63561983471075,0.02386744449846055,0.05465318139716885,-6113.387316070289,6.647000068743341,28.814950274580532,137.0,107.40830578512397,0.02350980392156863,0.010243982321385828,-826.3214382649358,5.441486400594693,11.09259027969153,107.0,132.4427479338843
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/017_04.bmp,182.98537190082644,0.026004375303840546,0.05289951959029866,1542.4320670031757,6.312552983490219,23.057059855046795,179.0,142.25225206611572,0.022668287149570573,0.061954211602824306,10072.237141160069,6.532142890577505,28.927255319163947,138.0,113.50483471074381,0.020919299951385514,0.016366067816469293,-8692.558466815173,5.526518726395903,15.45198833703031,116.0,138.29896694214875
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/083_04.bmp,220.96927685950413,0.020397018311456818,0.09791655775012294,-39937.45490650875,5.9251391193386596,33.37422773263518,226.0,199.91177685950413,0.023792416140009726,0.10674658430597674,-29716.241207391635,6.7477828406703715,38.90425237735738,201.0,151.4547520661157,0.021645438340625513,0.1380292848365927,7859.975205618103,7.4552355499285055,52.55227442904638,148.0,187.82710743801653
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/082_03.bmp,226.0069834710744,0.020955760816723387,0.09882294409180357,-9244.471031852512,5.231161861027119,25.861677366130166,225.0,196.9486776859504,0.0251267217630854,0.1520130650489124,11849.669748220971,6.112117322214993,41.97892537854484,184.0,196.253326446281,0.02513693080538,0.14710911788123346,-147390.31402768215,6.615699834962654,46.16095872959726,214.0,200.0559090909091
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/067_10.bmp,219.43609504132232,0.024755145033219902,0.13273941742746787,-39866.75339261178,6.0842960084125455,33.45167550126909,227.0,177.94311983471076,0.0317227353751418,0.17280898380543638,-34048.82013379968,7.303610041184586,44.809391173883064,183.0,180.57956611570248,0.025755955274671855,0.1946187653025456,-152623.24063984057,6.811565440472223,59.370956946451216,217.0,183.46179752066115
im_Superficial-Intermediate,/content/sipakmed/im_Superficial-Intermediate/im_Superficial-Intermediate/CROPPED/063_01.bmp,251.06745867768595,0.010371090584994327,0.022289722142149897,-6922.00602634538,2.3872126778443783,10.765834721966021,255.0,232.74671487603305,0.02090422946037919,0.04788263542002819,-17909.23617189339,4.804734447973749,23.389615012813486,231.0,212.4851652892562,0.02781915410792416,0.04844889582733113,-28689.958498099226,6.2420576533114325,28.3662627530661,217.0,228.7925826446281
